Datetime,Site,Energy_Type,Energy_Generated_MWh,Capacity_Utilization_%,Temperature_C,Cloud_Cover_%,Wind_Speed_m_s,Day_Type,Season
2023-06-21 10:45:00,Site_A,Wind,30.33,30.33,21.13,,8.2,Weekday,Summer
2023-06-21 11:45:00,Site_B,Solar,63.59,63.59,21.45,31.96,,Weekday,Summer
2023-06-21 07:00:00,Site_B,Wind,41.51,41.51,19.51,,11.1,Weekday,Summer
2023-06-21 06:30:00,Site_C,Solar,62.03,62.03,23.09,38.11,,Weekday,Summer
2023-06-21 08:30:00,Site_C,Wind,44.79,44.79,1.17,,8.53,Weekday,Summer
2023-06-22 08:45:00,Site_A,Solar,37.85,37.85,22.15,61.37,,Weekday,Summer
2023-06-22 06:15:00,Site_A,Wind,39.63,39.63,6.75,,8.33,Weekday,Summer
2023-06-22 11:00:00,Site_B,Solar,43.79,43.79,25.17,62.36,,Weekday,Summer
2023-06-22 18:00:00,Site_B,Wind,37.11,37.11,6.67,,8.45,Weekday,Summer
2023-06-22 08:30:00,Site_C,Solar,56.79,56.79,29.63,48.17,,Weekday,Summer
2023-06-22 13:15:00,Site_C,Wind,37.04,37.04,14.36,,8.83,Weekday,Summer
2023-06-23 09:00:00,Site_A,Solar,45.31,45.31,24.11,40.07,,Weekday,Summer
2023-06-23 15:15:00,Site_A,Wind,32.29,32.29,19.59,,5.47,Weekday,Summer
2023-06-23 08:30:00,Site_B,Solar,32.97,32.97,29.82,98.62,,Weekday,Summer
2023-06-23 16:30:00,Site_B,Wind,42.23,42.23,14.86,,7.54,Weekday,Summer
2023-06-23 11:15:00,Site_C,Solar,23.43,23.43,21.14,82.11,,Weekday,Summer
2023-06-23 11:00:00,Site_C,Wind,35.03,35.03,2.58,,7.64,Weekday,Summer
2023-06-24 15:00:00,Site_A,Solar,49.29,49.29,21.57,43.5,,Weekend,Summer
2023-06-24 16:45:00,Site_A,Wind,31.98,31.98,10.68,,7.03,Weekend,Summer
2023-06-24 11:15:00,Site_B,Solar,35.62,35.62,25.54,72.73,,Weekend,Summer
2023-06-24 09:30:00,Site_B,Wind,27.76,27.76,12.58,,9.37,Weekend,Summer
2023-06-24 11:00:00,Site_C,Solar,56.77,56.77,28.44,26.96,,Weekend,Summer
2023-06-24 16:15:00,Site_C,Wind,37.26,37.26,10.71,,6.73,Weekend,Summer
2023-06-25 11:45:00,Site_A,Solar,76.7,76.7,24.71,10.02,,Weekend,Summer
2023-06-25 15:30:00,Site_A,Wind,28.51,28.51,23.29,,7.28,Weekend,Summer
2023-06-25 15:15:00,Site_B,Solar,56.98,56.98,26.71,35.24,,Weekend,Summer
2023-06-25 12:15:00,Site_B,Wind,22.94,22.94,14.58,,5.48,Weekend,Summer
2023-06-25 13:00:00,Site_C,Solar,51.69,51.69,21.99,40.3,,Weekend,Summer
2023-06-25 14:00:00,Site_C,Wind,55.19,55.19,10.57,,8.76,Weekend,Summer
2023-06-26 14:00:00,Site_A,Solar,74.24,74.24,20.75,1.65,,Weekday,Summer
2023-06-26 18:30:00,Site_A,Wind,55.51,55.51,11.21,,9.88,Weekday,Summer
2023-06-26 16:30:00,Site_B,Solar,34.7,34.7,28.78,81.48,,Weekday,Summer
2023-06-26 07:45:00,Site_B,Wind,34.72,34.72,13.45,,7.28,Weekday,Summer
2023-06-26 17:00:00,Site_C,Solar,56.93,56.93,18.25,35.92,,Weekday,Summer
2023-06-26 18:30:00,Site_C,Wind,51.58,51.58,27.38,,9.61,Weekday,Summer
2023-06-27 13:15:00,Site_A,Solar,39.69,39.69,26.6,58.04,,Weekday,Summer
2023-06-27 12:00:00,Site_A,Wind,33.8,33.8,5.15,,7.71,Weekday,Summer
2023-06-27 09:15:00,Site_B,Solar,79.55,79.55,22.79,7.4,,Weekday,Summer
2023-06-27 18:45:00,Site_B,Wind,9.97,9.97,15.78,,2.95,Weekday,Summer
2023-06-27 11:00:00,Site_C,Solar,84.32,84.32,33.52,17.5,,Weekday,Summer
2023-06-27 11:00:00,Site_C,Wind,48.8,48.8,7.24,,7.9,Weekday,Summer
2023-06-28 06:00:00,Site_A,Solar,27.47,27.47,29.88,88.97,,Weekday,Summer
2023-06-28 16:00:00,Site_A,Wind,33.4,33.4,24.8,,7.65,Weekday,Summer
2023-06-28 18:15:00,Site_B,Solar,35.65,35.65,21.86,60.87,,Weekday,Summer
2023-06-28 07:45:00,Site_B,Wind,38.14,38.14,13.06,,8.21,Weekday,Summer
2023-06-28 12:15:00,Site_C,Solar,11.13,11.13,19.82,95.03,,Weekday,Summer
2023-06-28 09:00:00,Site_C,Wind,49.46,49.46,13.58,,8.51,Weekday,Summer
2023-06-29 12:30:00,Site_A,Solar,11.97,11.97,24.82,99.88,,Weekday,Summer
2023-06-29 10:00:00,Site_A,Wind,31.74,31.74,19.62,,6.63,Weekday,Summer
2023-06-29 07:45:00,Site_B,Solar,68.32,68.32,30.45,37.19,,Weekday,Summer
2023-06-29 16:00:00,Site_B,Wind,52.06,52.06,9.76,,10.94,Weekday,Summer
2023-06-29 07:45:00,Site_C,Solar,52.02,52.02,15.16,29.88,,Weekday,Summer
2023-06-29 10:45:00,Site_C,Wind,46.32,46.32,14.85,,7.87,Weekday,Summer
2023-06-30 09:45:00,Site_A,Solar,32.18,32.18,26.47,85.84,,Weekday,Summer
2023-06-30 08:00:00,Site_A,Wind,38.31,38.31,16.75,,7.6,Weekday,Summer
2023-06-30 18:45:00,Site_B,Solar,21.77,21.77,23.37,99.86,,Weekday,Summer
2023-06-30 12:45:00,Site_B,Wind,48.78,48.78,15.87,,9.49,Weekday,Summer
2023-06-30 07:00:00,Site_C,Solar,52.89,52.89,32.58,62.96,,Weekday,Summer
2023-06-30 18:30:00,Site_C,Wind,55.84,55.84,17.67,,8.04,Weekday,Summer
2023-07-01 10:00:00,Site_A,Solar,24.33,24.33,23.13,79.51,,Weekend,Summer
2023-07-01 18:30:00,Site_A,Wind,61.48,61.48,11.5,,13.13,Weekend,Summer
2023-07-01 18:45:00,Site_B,Solar,33.43,33.43,24.15,78.17,,Weekend,Summer
2023-07-01 16:45:00,Site_B,Wind,36.62,36.62,26.46,,7.58,Weekend,Summer
2023-07-01 15:00:00,Site_C,Solar,54.5,54.5,24.08,35.53,,Weekend,Summer
2023-07-01 16:30:00,Site_C,Wind,40.71,40.71,14.86,,8.7,Weekend,Summer
2023-07-02 17:00:00,Site_A,Solar,35.32,35.32,22.59,57.43,,Weekend,Summer
2023-07-02 12:15:00,Site_A,Wind,32.7,32.7,22.69,,6.5,Weekend,Summer
2023-07-02 13:15:00,Site_B,Solar,37.3,37.3,34.8,83.31,,Weekend,Summer
2023-07-02 15:45:00,Site_B,Wind,57.38,57.38,18.15,,9.74,Weekend,Summer
2023-07-02 17:45:00,Site_C,Solar,43.15,43.15,25.41,68.81,,Weekend,Summer
2023-07-02 12:30:00,Site_C,Wind,40.56,40.56,15.26,,8.62,Weekend,Summer
2023-07-03 07:15:00,Site_A,Solar,82.13,82.13,13.08,2.12,,Weekday,Summer
2023-07-03 07:15:00,Site_A,Wind,28.01,28.01,20.22,,7.32,Weekday,Summer
2023-07-03 15:30:00,Site_B,Solar,55.1,55.1,25.67,33.67,,Weekday,Summer
2023-07-03 07:00:00,Site_B,Wind,21.36,21.36,18.0,,6.26,Weekday,Summer
2023-07-03 13:45:00,Site_C,Solar,65.47,65.47,21.44,14.45,,Weekday,Summer
2023-07-03 17:15:00,Site_C,Wind,32.96,32.96,12.31,,5.38,Weekday,Summer
2023-07-04 09:30:00,Site_A,Solar,75.04,75.04,22.94,23.3,,Weekday,Summer
2023-07-04 13:45:00,Site_A,Wind,57.99,57.99,22.15,,8.84,Weekday,Summer
2023-07-04 18:00:00,Site_B,Solar,10.3,10.3,23.11,90.55,,Weekday,Summer
2023-07-04 15:45:00,Site_B,Wind,33.0,33.0,29.58,,5.23,Weekday,Summer
2023-07-04 09:15:00,Site_C,Solar,92.2,92.2,27.15,3.69,,Weekday,Summer
2023-07-04 15:45:00,Site_C,Wind,61.08,61.08,6.07,,10.62,Weekday,Summer
2023-07-05 10:30:00,Site_A,Solar,65.81,65.81,24.36,21.98,,Weekday,Summer
2023-07-05 07:30:00,Site_A,Wind,28.7,28.7,10.44,,5.47,Weekday,Summer
2023-07-05 09:15:00,Site_B,Solar,47.6,47.6,14.03,30.96,,Weekday,Summer
2023-07-05 13:15:00,Site_B,Wind,44.18,44.18,26.2,,7.64,Weekday,Summer
2023-07-05 18:15:00,Site_C,Solar,38.02,38.02,28.52,61.69,,Weekday,Summer
2023-07-05 11:15:00,Site_C,Wind,36.68,36.68,18.73,,6.24,Weekday,Summer
2023-07-06 09:00:00,Site_A,Solar,44.89,44.89,25.83,53.41,,Weekday,Summer
2023-07-06 08:00:00,Site_A,Wind,43.26,43.26,5.33,,8.07,Weekday,Summer
2023-07-06 07:15:00,Site_B,Solar,66.03,66.03,22.58,21.83,,Weekday,Summer
2023-07-06 15:30:00,Site_B,Wind,37.37,37.37,20.89,,8.05,Weekday,Summer
2023-07-06 16:15:00,Site_C,Solar,72.98,72.98,19.74,16.42,,Weekday,Summer
2023-07-06 11:30:00,Site_C,Wind,56.66,56.66,-2.72,,8.89,Weekday,Summer
2023-07-07 13:00:00,Site_A,Solar,62.96,62.96,23.86,23.68,,Weekday,Summer
2023-07-07 10:30:00,Site_A,Wind,26.24,26.24,14.01,,4.95,Weekday,Summer
2023-07-07 08:45:00,Site_B,Solar,45.07,45.07,25.68,50.25,,Weekday,Summer
2023-07-07 16:45:00,Site_B,Wind,28.67,28.67,20.1,,6.47,Weekday,Summer
2023-07-07 08:15:00,Site_C,Solar,65.57,65.57,28.19,27.12,,Weekday,Summer
2023-07-07 12:15:00,Site_C,Wind,39.63,39.63,16.81,,9.94,Weekday,Summer
2023-07-08 09:00:00,Site_A,Solar,29.94,29.94,30.98,94.76,,Weekend,Summer
2023-07-08 13:00:00,Site_A,Wind,47.43,47.43,4.37,,9.32,Weekend,Summer
2023-07-08 13:00:00,Site_B,Solar,52.31,52.31,27.52,46.39,,Weekend,Summer
2023-07-08 17:15:00,Site_B,Wind,14.53,14.53,19.39,,3.0,Weekend,Summer
2023-07-08 06:00:00,Site_C,Solar,80.67,80.67,18.8,5.88,,Weekend,Summer
2023-07-08 11:15:00,Site_C,Wind,51.97,51.97,4.48,,8.75,Weekend,Summer
2023-07-09 14:00:00,Site_A,Solar,33.01,33.01,21.27,72.93,,Weekend,Summer
2023-07-09 14:30:00,Site_A,Wind,24.35,24.35,10.37,,5.94,Weekend,Summer
2023-07-09 09:15:00,Site_B,Solar,66.35,66.35,28.77,32.88,,Weekend,Summer
2023-07-09 17:15:00,Site_B,Wind,25.37,25.37,10.7,,6.82,Weekend,Summer
2023-07-09 11:00:00,Site_C,Solar,34.54,34.54,20.72,65.35,,Weekend,Summer
2023-07-09 07:30:00,Site_C,Wind,45.57,45.57,10.72,,7.55,Weekend,Summer
2023-07-10 18:00:00,Site_A,Solar,76.83,76.83,30.59,27.96,,Weekday,Summer
2023-07-10 11:00:00,Site_A,Wind,50.41,50.41,15.09,,11.11,Weekday,Summer
2023-07-10 10:45:00,Site_B,Solar,48.31,48.31,24.1,57.07,,Weekday,Summer
2023-07-10 14:30:00,Site_B,Wind,34.57,34.57,14.23,,5.91,Weekday,Summer
2023-07-10 15:00:00,Site_C,Solar,36.2,36.2,31.46,77.22,,Weekday,Summer
2023-07-10 13:15:00,Site_C,Wind,31.92,31.92,9.76,,5.19,Weekday,Summer
2023-07-11 07:15:00,Site_A,Solar,32.75,32.75,31.58,92.8,,Weekday,Summer
2023-07-11 17:30:00,Site_A,Wind,51.31,51.31,16.47,,8.9,Weekday,Summer
2023-07-11 13:15:00,Site_B,Solar,60.65,60.65,24.2,26.11,,Weekday,Summer
2023-07-11 13:15:00,Site_B,Wind,37.47,37.47,32.51,,7.94,Weekday,Summer
2023-07-11 14:00:00,Site_C,Solar,58.28,58.28,19.72,33.49,,Weekday,Summer
2023-07-11 16:15:00,Site_C,Wind,45.62,45.62,12.52,,10.41,Weekday,Summer
2023-07-12 13:30:00,Site_A,Solar,54.13,54.13,18.84,46.43,,Weekday,Summer
2023-07-12 07:45:00,Site_A,Wind,38.96,38.96,21.67,,7.29,Weekday,Summer
2023-07-12 08:15:00,Site_B,Solar,26.28,26.28,33.45,92.72,,Weekday,Summer
2023-07-12 06:30:00,Site_B,Wind,47.97,47.97,26.69,,10.42,Weekday,Summer
2023-07-12 06:15:00,Site_C,Solar,24.55,24.55,31.12,90.14,,Weekday,Summer
2023-07-12 16:00:00,Site_C,Wind,45.8,45.8,13.62,,8.03,Weekday,Summer
2023-07-13 06:45:00,Site_A,Solar,81.0,81.0,23.17,8.99,,Weekday,Summer
2023-07-13 18:45:00,Site_A,Wind,39.99,39.99,3.3,,9.06,Weekday,Summer
2023-07-13 17:30:00,Site_B,Solar,93.29,93.29,35.18,13.19,,Weekday,Summer
2023-07-13 18:15:00,Site_B,Wind,53.15,53.15,18.28,,11.25,Weekday,Summer
2023-07-13 17:45:00,Site_C,Solar,43.87,43.87,22.54,49.55,,Weekday,Summer
2023-07-13 09:15:00,Site_C,Wind,42.17,42.17,24.3,,7.67,Weekday,Summer
2023-07-14 15:30:00,Site_A,Solar,66.68,66.68,20.14,10.66,,Weekday,Summer
2023-07-14 11:45:00,Site_A,Wind,39.53,39.53,17.85,,10.09,Weekday,Summer
2023-07-14 15:45:00,Site_B,Solar,55.18,55.18,24.14,34.56,,Weekday,Summer
2023-07-14 08:30:00,Site_B,Wind,27.57,27.57,19.47,,6.77,Weekday,Summer
2023-07-14 15:15:00,Site_C,Solar,78.04,78.04,24.68,14.84,,Weekday,Summer
2023-07-14 18:30:00,Site_C,Wind,31.93,31.93,4.84,,8.46,Weekday,Summer
2023-07-15 16:45:00,Site_A,Solar,42.7,42.7,25.38,63.6,,Weekend,Summer
2023-07-15 06:15:00,Site_A,Wind,32.28,32.28,22.34,,5.11,Weekend,Summer
2023-07-15 11:15:00,Site_B,Solar,25.61,25.61,24.85,94.95,,Weekend,Summer
2023-07-15 06:30:00,Site_B,Wind,31.02,31.02,20.43,,6.99,Weekend,Summer
2023-07-15 15:00:00,Site_C,Solar,7.94,7.94,19.77,99.67,,Weekend,Summer
2023-07-15 15:15:00,Site_C,Wind,45.69,45.69,14.82,,5.88,Weekend,Summer
2023-07-16 09:00:00,Site_A,Solar,62.38,62.38,21.88,37.52,,Weekend,Summer
2023-07-16 14:30:00,Site_A,Wind,50.0,50.0,20.23,,10.44,Weekend,Summer
2023-07-16 12:15:00,Site_B,Solar,48.96,48.96,25.16,59.9,,Weekend,Summer
2023-07-16 09:45:00,Site_B,Wind,59.38,59.38,19.83,,11.48,Weekend,Summer
2023-07-16 13:15:00,Site_C,Solar,30.58,30.58,30.44,85.63,,Weekend,Summer
2023-07-16 16:00:00,Site_C,Wind,56.32,56.32,19.84,,7.29,Weekend,Summer
2023-07-17 15:45:00,Site_A,Solar,83.52,83.52,26.37,11.75,,Weekday,Summer
2023-07-17 11:45:00,Site_A,Wind,47.34,47.34,8.01,,6.45,Weekday,Summer
2023-07-17 10:15:00,Site_B,Solar,31.41,31.41,24.99,68.96,,Weekday,Summer
2023-07-17 10:30:00,Site_B,Wind,41.23,41.23,11.27,,5.37,Weekday,Summer
2023-07-17 17:30:00,Site_C,Solar,53.88,53.88,23.28,40.88,,Weekday,Summer
2023-07-17 12:30:00,Site_C,Wind,41.3,41.3,12.38,,8.53,Weekday,Summer
2023-07-18 09:30:00,Site_A,Solar,67.62,67.62,20.1,20.61,,Weekday,Summer
2023-07-18 08:15:00,Site_A,Wind,38.1,38.1,1.3,,6.8,Weekday,Summer
2023-07-18 15:00:00,Site_B,Solar,58.74,58.74,21.66,40.28,,Weekday,Summer
2023-07-18 07:15:00,Site_B,Wind,41.57,41.57,16.35,,6.9,Weekday,Summer
2023-07-18 12:45:00,Site_C,Solar,69.67,69.67,18.26,7.6,,Weekday,Summer
2023-07-18 10:00:00,Site_C,Wind,48.33,48.33,15.11,,11.26,Weekday,Summer
2023-07-19 17:15:00,Site_A,Solar,44.87,44.87,34.5,69.54,,Weekday,Summer
2023-07-19 18:45:00,Site_A,Wind,36.94,36.94,22.16,,7.41,Weekday,Summer
2023-07-19 08:30:00,Site_B,Solar,75.98,75.98,33.22,25.27,,Weekday,Summer
2023-07-19 12:15:00,Site_B,Wind,56.79,56.79,17.74,,9.17,Weekday,Summer
2023-07-19 15:45:00,Site_C,Solar,69.96,69.96,30.84,31.14,,Weekday,Summer
2023-07-19 18:30:00,Site_C,Wind,61.65,61.65,9.93,,8.11,Weekday,Summer
2023-07-20 11:00:00,Site_A,Solar,80.53,80.53,21.78,12.11,,Weekday,Summer
2023-07-20 18:45:00,Site_A,Wind,24.04,24.04,-4.17,,5.29,Weekday,Summer
2023-07-20 13:00:00,Site_B,Solar,21.52,21.52,30.93,86.47,,Weekday,Summer
2023-07-20 18:45:00,Site_B,Wind,40.65,40.65,25.78,,4.31,Weekday,Summer
2023-07-20 18:30:00,Site_C,Solar,46.28,46.28,22.23,49.34,,Weekday,Summer
2023-07-20 09:45:00,Site_C,Wind,52.33,52.33,13.22,,8.98,Weekday,Summer
2023-07-21 17:30:00,Site_A,Solar,37.85,37.85,21.23,57.21,,Weekday,Summer
2023-07-21 06:15:00,Site_A,Wind,69.84,69.84,17.68,,11.41,Weekday,Summer
2023-07-21 15:30:00,Site_B,Solar,55.0,55.0,30.62,56.94,,Weekday,Summer
2023-07-21 06:15:00,Site_B,Wind,34.45,34.45,2.8,,8.63,Weekday,Summer
2023-07-21 13:30:00,Site_C,Solar,48.54,48.54,27.05,41.05,,Weekday,Summer
2023-07-21 17:45:00,Site_C,Wind,47.76,47.76,13.06,,9.25,Weekday,Summer
2023-07-22 10:30:00,Site_A,Solar,74.58,74.58,25.57,19.25,,Weekend,Summer
2023-07-22 17:30:00,Site_A,Wind,37.05,37.05,18.21,,6.19,Weekend,Summer
2023-07-22 11:15:00,Site_B,Solar,28.01,28.01,24.06,74.51,,Weekend,Summer
2023-07-22 12:45:00,Site_B,Wind,45.0,45.0,14.27,,10.03,Weekend,Summer
2023-07-22 13:15:00,Site_C,Solar,65.58,65.58,23.93,12.71,,Weekend,Summer
2023-07-22 17:45:00,Site_C,Wind,45.63,45.63,21.79,,10.01,Weekend,Summer
2023-07-23 06:15:00,Site_A,Solar,71.66,71.66,27.09,10.39,,Weekend,Summer
2023-07-23 16:00:00,Site_A,Wind,27.35,27.35,16.54,,6.61,Weekend,Summer
2023-07-23 12:00:00,Site_B,Solar,30.58,30.58,18.65,71.01,,Weekend,Summer
2023-07-23 18:15:00,Site_B,Wind,47.96,47.96,12.35,,9.09,Weekend,Summer
2023-07-23 15:30:00,Site_C,Solar,71.5,71.5,29.49,20.88,,Weekend,Summer
2023-07-23 15:00:00,Site_C,Wind,24.53,24.53,15.26,,4.47,Weekend,Summer
2023-07-24 07:30:00,Site_A,Solar,74.21,74.21,28.3,30.68,,Weekday,Summer
2023-07-24 14:30:00,Site_A,Wind,45.02,45.02,27.37,,9.45,Weekday,Summer
2023-07-24 07:00:00,Site_B,Solar,50.53,50.53,30.19,47.52,,Weekday,Summer
2023-07-24 16:15:00,Site_B,Wind,40.58,40.58,15.65,,6.86,Weekday,Summer
2023-07-24 11:30:00,Site_C,Solar,56.45,56.45,22.45,44.94,,Weekday,Summer
2023-07-24 14:30:00,Site_C,Wind,22.18,22.18,-2.87,,5.55,Weekday,Summer
2023-07-25 08:45:00,Site_A,Solar,31.11,31.11,24.16,70.86,,Weekday,Summer
2023-07-25 10:45:00,Site_A,Wind,28.18,28.18,12.72,,8.81,Weekday,Summer
2023-07-25 12:00:00,Site_B,Solar,41.01,41.01,26.95,62.34,,Weekday,Summer
2023-07-25 17:30:00,Site_B,Wind,14.92,14.92,13.92,,4.46,Weekday,Summer
2023-07-25 13:15:00,Site_C,Solar,30.68,30.68,23.4,64.44,,Weekday,Summer
2023-07-25 18:45:00,Site_C,Wind,40.48,40.48,2.54,,8.68,Weekday,Summer
2023-07-26 07:30:00,Site_A,Solar,30.29,30.29,20.3,71.41,,Weekday,Summer
2023-07-26 07:30:00,Site_A,Wind,27.2,27.2,18.34,,5.74,Weekday,Summer
2023-07-26 06:15:00,Site_B,Solar,71.48,71.48,33.58,29.26,,Weekday,Summer
2023-07-26 15:30:00,Site_B,Wind,38.74,38.74,14.32,,5.31,Weekday,Summer
2023-07-26 09:30:00,Site_C,Solar,65.62,65.62,26.64,32.23,,Weekday,Summer
2023-07-26 16:00:00,Site_C,Wind,45.81,45.81,21.67,,8.12,Weekday,Summer
2023-07-27 17:15:00,Site_A,Solar,59.34,59.34,20.95,43.8,,Weekday,Summer
2023-07-27 09:30:00,Site_A,Wind,46.15,46.15,17.57,,7.65,Weekday,Summer
2023-07-27 08:45:00,Site_B,Solar,58.41,58.41,21.3,30.75,,Weekday,Summer
2023-07-27 11:00:00,Site_B,Wind,39.73,39.73,21.05,,10.91,Weekday,Summer
2023-07-27 07:45:00,Site_C,Solar,14.96,14.96,25.76,98.49,,Weekday,Summer
2023-07-27 07:30:00,Site_C,Wind,38.79,38.79,17.09,,5.43,Weekday,Summer
2023-07-28 16:15:00,Site_A,Solar,29.0,29.0,21.09,81.41,,Weekday,Summer
2023-07-28 17:15:00,Site_A,Wind,50.81,50.81,19.95,,10.75,Weekday,Summer
2023-07-28 06:30:00,Site_B,Solar,83.5,83.5,35.42,16.47,,Weekday,Summer
2023-07-28 12:45:00,Site_B,Wind,29.62,29.62,7.94,,5.72,Weekday,Summer
2023-07-28 12:30:00,Site_C,Solar,79.83,79.83,23.3,0.56,,Weekday,Summer
2023-07-28 08:15:00,Site_C,Wind,44.75,44.75,16.62,,9.84,Weekday,Summer
2023-07-29 09:00:00,Site_A,Solar,82.69,82.69,28.93,4.28,,Weekend,Summer
2023-07-29 08:00:00,Site_A,Wind,54.99,54.99,11.08,,10.21,Weekend,Summer
2023-07-29 11:45:00,Site_B,Solar,48.46,48.46,10.83,24.41,,Weekend,Summer
2023-07-29 17:15:00,Site_B,Wind,54.73,54.73,24.51,,8.64,Weekend,Summer
2023-07-29 14:30:00,Site_C,Solar,80.77,80.77,28.8,11.43,,Weekend,Summer
2023-07-29 15:15:00,Site_C,Wind,23.25,23.25,2.8,,6.42,Weekend,Summer
2023-07-30 15:15:00,Site_A,Solar,49.76,49.76,21.96,53.33,,Weekend,Summer
2023-07-30 09:15:00,Site_A,Wind,36.75,36.75,25.98,,4.95,Weekend,Summer
2023-07-30 17:00:00,Site_B,Solar,47.89,47.89,32.24,85.8,,Weekend,Summer
2023-07-30 16:45:00,Site_B,Wind,31.47,31.47,21.57,,4.1,Weekend,Summer
2023-07-30 08:30:00,Site_C,Solar,28.17,28.17,24.12,73.68,,Weekend,Summer
2023-07-30 12:45:00,Site_C,Wind,60.18,60.18,15.58,,11.7,Weekend,Summer
2023-07-31 17:45:00,Site_A,Solar,81.9,81.9,24.35,21.56,,Weekday,Summer
2023-07-31 06:45:00,Site_A,Wind,30.82,30.82,22.9,,7.41,Weekday,Summer
2023-07-31 18:45:00,Site_B,Solar,46.32,46.32,20.62,39.93,,Weekday,Summer
2023-07-31 09:30:00,Site_B,Wind,25.83,25.83,9.36,,5.79,Weekday,Summer
2023-07-31 11:30:00,Site_C,Solar,49.42,49.42,30.05,50.79,,Weekday,Summer
2023-07-31 13:15:00,Site_C,Wind,23.69,23.69,14.69,,5.71,Weekday,Summer
2023-08-01 07:00:00,Site_A,Solar,31.87,31.87,31.89,81.02,,Weekday,Summer
2023-08-01 15:00:00,Site_A,Wind,47.43,47.43,10.3,,8.34,Weekday,Summer
2023-08-01 08:00:00,Site_B,Solar,19.51,19.51,24.73,83.91,,Weekday,Summer
2023-08-01 07:45:00,Site_B,Wind,37.1,37.1,8.54,,7.21,Weekday,Summer
2023-08-01 15:15:00,Site_C,Solar,17.54,17.54,25.04,90.97,,Weekday,Summer
2023-08-01 16:00:00,Site_C,Wind,25.2,25.2,4.65,,4.16,Weekday,Summer
2023-08-02 16:00:00,Site_A,Solar,50.21,50.21,22.56,50.92,,Weekday,Summer
2023-08-02 12:15:00,Site_A,Wind,55.79,55.79,4.95,,9.73,Weekday,Summer
2023-08-02 16:30:00,Site_B,Solar,44.33,44.33,28.47,69.43,,Weekday,Summer
2023-08-02 18:30:00,Site_B,Wind,38.38,38.38,20.02,,8.67,Weekday,Summer
2023-08-02 11:30:00,Site_C,Solar,68.5,68.5,16.35,11.18,,Weekday,Summer
2023-08-02 13:45:00,Site_C,Wind,70.16,70.16,24.34,,11.68,Weekday,Summer
2023-08-03 06:00:00,Site_A,Solar,60.13,60.13,37.49,56.53,,Weekday,Summer
2023-08-03 13:30:00,Site_A,Wind,58.5,58.5,15.32,,10.28,Weekday,Summer
2023-08-03 16:00:00,Site_B,Solar,58.3,58.3,21.79,24.87,,Weekday,Summer
2023-08-03 15:30:00,Site_B,Wind,16.63,16.63,34.77,,1.8,Weekday,Summer
2023-08-03 17:15:00,Site_C,Solar,38.76,38.76,18.41,43.17,,Weekday,Summer
2023-08-03 15:30:00,Site_C,Wind,41.92,41.92,15.14,,10.83,Weekday,Summer
2023-08-04 07:00:00,Site_A,Solar,37.02,37.02,25.9,63.41,,Weekday,Summer
2023-08-04 07:00:00,Site_A,Wind,55.45,55.45,24.42,,10.41,Weekday,Summer
2023-08-04 08:15:00,Site_B,Solar,71.79,71.79,26.8,25.7,,Weekday,Summer
2023-08-04 17:00:00,Site_B,Wind,26.14,26.14,11.51,,6.53,Weekday,Summer
2023-08-04 14:30:00,Site_C,Solar,66.96,66.96,20.24,5.22,,Weekday,Summer
2023-08-04 15:00:00,Site_C,Wind,43.28,43.28,12.61,,7.13,Weekday,Summer
2023-08-05 14:30:00,Site_A,Solar,82.19,82.19,19.97,1.02,,Weekend,Summer
2023-08-05 07:15:00,Site_A,Wind,47.52,47.52,15.33,,8.82,Weekend,Summer
2023-08-05 06:15:00,Site_B,Solar,90.26,90.26,22.18,2.22,,Weekend,Summer
2023-08-05 15:15:00,Site_B,Wind,31.05,31.05,4.54,,5.97,Weekend,Summer
2023-08-05 09:15:00,Site_C,Solar,85.74,85.74,31.28,0.83,,Weekend,Summer
2023-08-05 13:15:00,Site_C,Wind,48.18,48.18,11.52,,7.51,Weekend,Summer
2023-08-06 07:00:00,Site_A,Solar,68.89,68.89,18.66,11.04,,Weekend,Summer
2023-08-06 14:45:00,Site_A,Wind,49.16,49.16,13.82,,10.0,Weekend,Summer
2023-08-06 11:45:00,Site_B,Solar,65.89,65.89,25.34,23.95,,Weekend,Summer
2023-08-06 11:30:00,Site_B,Wind,38.54,38.54,2.77,,9.04,Weekend,Summer
2023-08-06 18:30:00,Site_C,Solar,69.07,69.07,26.66,22.12,,Weekend,Summer
2023-08-06 10:30:00,Site_C,Wind,45.52,45.52,7.67,,6.67,Weekend,Summer
2023-08-07 08:30:00,Site_A,Solar,19.15,19.15,33.56,98.68,,Weekday,Summer
2023-08-07 10:45:00,Site_A,Wind,58.81,58.81,18.67,,10.05,Weekday,Summer
2023-08-07 10:15:00,Site_B,Solar,52.33,52.33,23.0,30.6,,Weekday,Summer
2023-08-07 14:00:00,Site_B,Wind,55.86,55.86,9.78,,8.61,Weekday,Summer
2023-08-07 09:00:00,Site_C,Solar,84.09,84.09,24.48,12.74,,Weekday,Summer
2023-08-07 09:00:00,Site_C,Wind,34.51,34.51,19.29,,8.54,Weekday,Summer
2023-08-08 15:45:00,Site_A,Solar,47.07,47.07,24.87,54.56,,Weekday,Summer
2023-08-08 17:15:00,Site_A,Wind,40.0,40.0,13.48,,6.97,Weekday,Summer
