,datetime,year,month,day,hour,day_of_week,site,energy_type,energy_generated_mwh,capacity_utilization_%,temperature_c,cloud_cover_%,wind_speed_m_s,day_type,season,quarter,days
1522,2023-09-11 12:45:00,2023,9,11,12,Monday,Site_A,Solar,12.77,12.77,20.53,85.63,0.0,Weekday,Autumn,3,11
1523,2023-09-11 17:00:00,2023,9,11,17,Monday,Site_B,Wind,32.27,32.27,-5.3,68.508,6.95,Weekday,Autumn,3,11
1524,2023-09-12 07:00:00,2023,9,12,7,Tuesday,Site_A,Wind,30.54,30.54,14.39,51.386,6.47,Weekday,Autumn,3,12
1525,2023-09-12 08:30:00,2023,9,12,8,Tuesday,Site_C,Wind,49.29,49.29,8.75,34.264,11.29,Weekday,Autumn,3,12
1526,2023-09-12 09:30:00,2023,9,12,9,Tuesday,Site_B,Wind,37.92,37.92,17.84,17.141999999999996,6.54,Weekday,Autumn,3,12
1527,2023-09-12 11:00:00,2023,9,12,11,Tuesday,Site_B,Solar,88.2,88.2,31.29,0.02,0.0,Weekday,Autumn,3,12
1528,2023-09-12 12:15:00,2023,9,12,12,Tuesday,Site_A,Solar,70.25,70.25,27.53,16.97,0.0,Weekday,Autumn,3,12
1529,2023-09-12 16:00:00,2023,9,12,16,Tuesday,Site_C,Solar,35.96,35.96,23.83,71.82,0.0,Weekday,Autumn,3,12
1530,2023-09-13 06:30:00,2023,9,13,6,Wednesday,Site_C,Solar,68.87,68.87,31.26,29.79,0.0,Weekday,Autumn,3,13
1531,2023-09-13 06:30:00,2023,9,13,6,Wednesday,Site_C,Wind,26.87,26.87,16.13,20.45,7.34,Weekday,Autumn,3,13
1532,2023-09-13 07:00:00,2023,9,13,7,Wednesday,Site_A,Solar,77.71,77.71,28.99,11.11,0.0,Weekday,Autumn,3,13
1533,2023-09-13 13:00:00,2023,9,13,13,Wednesday,Site_A,Wind,29.91,29.91,1.89,17.744999999999997,5.76,Weekday,Autumn,3,13
1534,2023-09-13 15:45:00,2023,9,13,15,Wednesday,Site_B,Solar,72.26,72.26,28.23,24.38,0.0,Weekday,Autumn,3,13
1535,2023-09-13 16:30:00,2023,9,13,16,Wednesday,Site_B,Wind,52.92,52.92,7.31,40.21,10.95,Weekday,Autumn,3,13
1536,2023-09-14 09:15:00,2023,9,14,9,Thursday,Site_A,Solar,58.24,58.24,28.22,56.04,0.0,Weekday,Autumn,3,14
1537,2023-09-14 09:15:00,2023,9,14,9,Thursday,Site_C,Wind,34.03,34.03,16.17,58.8975,8.11,Weekday,Autumn,3,14
1538,2023-09-14 13:15:00,2023,9,14,13,Thursday,Site_A,Wind,38.56,38.56,15.57,61.755,6.69,Weekday,Autumn,3,14
1539,2023-09-14 17:30:00,2023,9,14,17,Thursday,Site_B,Wind,51.66,51.66,8.97,64.6125,8.77,Weekday,Autumn,3,14
1540,2023-09-14 18:15:00,2023,9,14,18,Thursday,Site_C,Solar,40.11,40.11,28.36,67.47,0.0,Weekday,Autumn,3,14
1541,2023-09-14 18:30:00,2023,9,14,18,Thursday,Site_B,Solar,48.41,48.41,16.24,39.8,0.0,Weekday,Autumn,3,14
1542,2023-09-15 07:15:00,2023,9,15,7,Friday,Site_B,Solar,79.91,79.91,20.17,12.39,0.0,Weekday,Autumn,3,15
1543,2023-09-15 09:00:00,2023,9,15,9,Friday,Site_B,Wind,36.3,36.3,9.43,21.7725,8.44,Weekday,Autumn,3,15
1544,2023-09-15 11:00:00,2023,9,15,11,Friday,Site_A,Wind,39.16,39.16,17.82,31.155,7.61,Weekday,Autumn,3,15
1545,2023-09-15 11:15:00,2023,9,15,11,Friday,Site_C,Wind,57.16,57.16,-1.2,40.5375,8.07,Weekday,Autumn,3,15
1546,2023-09-15 12:30:00,2023,9,15,12,Friday,Site_C,Solar,45.75,45.75,25.51,49.92,0.0,Weekday,Autumn,3,15
1547,2023-09-15 15:00:00,2023,9,15,15,Friday,Site_A,Solar,88.74,88.74,30.9,5.56,0.0,Weekday,Autumn,3,15
1548,2023-09-16 06:30:00,2023,9,16,6,Saturday,Site_B,Solar,67.02,67.02,31.14,29.58,0.0,Weekend,Autumn,3,16
1549,2023-09-16 08:00:00,2023,9,16,8,Saturday,Site_B,Wind,52.69,52.69,3.94,18.14,9.87,Weekend,Autumn,3,16
1550,2023-09-16 08:45:00,2023,9,16,8,Saturday,Site_C,Solar,80.08,80.08,31.22,6.7,0.0,Weekend,Autumn,3,16
1551,2023-09-16 09:30:00,2023,9,16,9,Saturday,Site_A,Wind,42.94,42.94,18.09,20.200000000000003,7.57,Weekend,Autumn,3,16
1552,2023-09-16 11:15:00,2023,9,16,11,Saturday,Site_A,Solar,75.7,75.7,33.37,33.7,0.0,Weekend,Autumn,3,16
1553,2023-09-16 13:30:00,2023,9,16,13,Saturday,Site_C,Wind,21.44,21.44,30.62,22.93,5.11,Weekend,Autumn,3,16
1554,2023-09-17 13:15:00,2023,9,17,13,Sunday,Site_C,Solar,87.89,87.89,27.46,12.16,0.0,Weekend,Autumn,3,17
1555,2023-09-17 15:00:00,2023,9,17,15,Sunday,Site_C,Wind,37.21,37.21,20.84,50.865,5.88,Weekend,Autumn,3,17
1556,2023-09-17 15:15:00,2023,9,17,15,Sunday,Site_A,Solar,9.88,9.88,18.4,89.57,0.0,Weekend,Autumn,3,17
1557,2023-09-17 17:45:00,2023,9,17,17,Sunday,Site_A,Wind,24.83,24.83,20.4,82.77333333333333,6.17,Weekend,Autumn,3,17
1558,2023-09-17 17:45:00,2023,9,17,17,Sunday,Site_B,Wind,37.67,37.67,4.19,75.97666666666667,6.42,Weekend,Autumn,3,17
1559,2023-09-17 18:15:00,2023,9,17,18,Sunday,Site_B,Solar,30.63,30.63,25.01,69.18,0.0,Weekend,Autumn,3,17
1560,2023-09-18 07:15:00,2023,9,18,7,Monday,Site_C,Solar,31.5,31.5,25.68,68.12,0.0,Weekday,Autumn,3,18
1561,2023-09-18 12:45:00,2023,9,18,12,Monday,Site_B,Wind,36.47,36.47,4.54,52.715,9.01,Weekday,Autumn,3,18
1562,2023-09-18 13:15:00,2023,9,18,13,Monday,Site_C,Wind,8.73,8.73,15.18,37.31,4.07,Weekday,Autumn,3,18
1563,2023-09-18 13:30:00,2023,9,18,13,Monday,Site_A,Wind,38.16,38.16,23.16,21.905,8.17,Weekday,Autumn,3,18
1564,2023-09-18 14:30:00,2023,9,18,14,Monday,Site_A,Solar,81.19,81.19,21.99,6.5,0.0,Weekday,Autumn,3,18
1565,2023-09-18 15:30:00,2023,9,18,15,Monday,Site_B,Solar,9.39,9.39,16.67,97.49,0.0,Weekday,Autumn,3,18
1566,2023-09-19 06:45:00,2023,9,19,6,Tuesday,Site_A,Solar,46.09,46.09,21.42,41.75,0.0,Weekday,Autumn,3,19
1567,2023-09-19 14:00:00,2023,9,19,14,Tuesday,Site_B,Wind,29.59,29.59,21.01,55.96,7.36,Weekday,Autumn,3,19
1568,2023-09-19 15:00:00,2023,9,19,15,Tuesday,Site_B,Solar,42.51,42.51,27.65,70.17,0.0,Weekday,Autumn,3,19
1569,2023-09-19 15:45:00,2023,9,19,15,Tuesday,Site_C,Wind,46.29,46.29,19.22,72.9,7.43,Weekday,Autumn,3,19
1570,2023-09-19 16:15:00,2023,9,19,16,Tuesday,Site_C,Solar,32.91,32.91,24.38,75.63,0.0,Weekday,Autumn,3,19
1571,2023-09-19 17:00:00,2023,9,19,17,Tuesday,Site_A,Wind,40.75,40.75,20.67,61.71,7.05,Weekday,Autumn,3,19
1572,2023-09-20 10:30:00,2023,9,20,10,Wednesday,Site_B,Solar,45.4,45.4,20.94,47.79,0.0,Weekday,Autumn,3,20
1573,2023-09-20 10:45:00,2023,9,20,10,Wednesday,Site_B,Wind,48.3,48.3,29.74,46.19,7.37,Weekday,Autumn,3,20
1574,2023-09-20 10:45:00,2023,9,20,10,Wednesday,Site_A,Wind,21.2,21.2,29.38,44.59,5.43,Weekday,Autumn,3,20
1575,2023-09-20 12:30:00,2023,9,20,12,Wednesday,Site_C,Solar,54.73,54.73,25.17,42.99,0.0,Weekday,Autumn,3,20
1576,2023-09-20 13:30:00,2023,9,20,13,Wednesday,Site_A,Solar,27.41,27.41,22.77,78.0,0.0,Weekday,Autumn,3,20
1577,2023-09-20 14:45:00,2023,9,20,14,Wednesday,Site_C,Wind,47.99,47.99,5.37,82.88666666666667,6.18,Weekday,Autumn,3,20
1578,2023-09-21 12:15:00,2023,9,21,12,Thursday,Site_C,Wind,29.5,29.5,10.85,87.77333333333333,7.34,Weekday,Autumn,3,21
1579,2023-09-21 12:45:00,2023,9,21,12,Thursday,Site_B,Solar,17.37,17.37,29.26,92.66,0.0,Weekday,Autumn,3,21
1580,2023-09-21 13:15:00,2023,9,21,13,Thursday,Site_A,Wind,32.6,32.6,15.88,76.495,7.33,Weekday,Autumn,3,21
1581,2023-09-21 15:15:00,2023,9,21,15,Thursday,Site_C,Solar,44.93,44.93,26.69,60.33,0.0,Weekday,Autumn,3,21
1582,2023-09-21 18:00:00,2023,9,21,18,Thursday,Site_B,Wind,31.38,31.38,23.57,30.715,4.56,Weekday,Autumn,3,21
1583,2023-09-21 18:45:00,2023,9,21,18,Thursday,Site_A,Solar,87.73,87.73,31.84,1.1,0.0,Weekday,Autumn,3,21
1584,2023-09-22 06:30:00,2023,9,22,6,Friday,Site_C,Wind,39.53,39.53,10.53,10.71,8.6,Weekday,Autumn,3,22
1585,2023-09-22 08:15:00,2023,9,22,8,Friday,Site_A,Solar,73.86,73.86,29.88,20.32,0.0,Weekday,Autumn,3,22
1586,2023-09-22 09:15:00,2023,9,22,9,Friday,Site_B,Wind,40.14,40.14,-0.08,56.13999999999999,7.48,Weekday,Autumn,3,22
1587,2023-09-22 11:30:00,2023,9,22,11,Friday,Site_B,Solar,19.92,19.92,28.43,91.96,0.0,Weekday,Autumn,3,22
1588,2023-09-22 16:45:00,2023,9,22,16,Friday,Site_A,Wind,36.68,36.68,15.01,91.725,6.56,Weekday,Autumn,3,22
1589,2023-09-22 18:30:00,2023,9,22,18,Friday,Site_C,Solar,27.68,27.68,27.23,91.49,0.0,Weekday,Autumn,3,22
1590,2023-09-23 08:45:00,2023,9,23,8,Saturday,Site_C,Solar,13.1,13.1,20.01,99.78,0.0,Weekend,Autumn,3,23
1591,2023-09-23 12:15:00,2023,9,23,12,Saturday,Site_B,Solar,22.49,22.49,26.2,87.41,0.0,Weekend,Autumn,3,23
1592,2023-09-23 17:45:00,2023,9,23,17,Saturday,Site_C,Wind,41.41,41.41,26.36,93.165,7.28,Weekend,Autumn,3,23
1593,2023-09-23 18:15:00,2023,9,23,18,Saturday,Site_A,Solar,14.72,14.72,33.27,98.92,0.0,Weekend,Autumn,3,23
1594,2023-09-23 18:15:00,2023,9,23,18,Saturday,Site_A,Wind,37.39,37.39,19.36,93.38,7.91,Weekend,Autumn,3,23
1595,2023-09-23 18:45:00,2023,9,23,18,Saturday,Site_B,Wind,37.99,37.99,18.4,87.84,9.59,Weekend,Autumn,3,23
1596,2023-09-24 09:30:00,2023,9,24,9,Sunday,Site_C,Solar,26.82,26.82,21.01,82.3,0.0,Weekend,Autumn,3,24
1597,2023-09-24 09:45:00,2023,9,24,9,Sunday,Site_A,Solar,78.92,78.92,34.96,24.47,0.0,Weekend,Autumn,3,24
1598,2023-09-24 14:15:00,2023,9,24,14,Sunday,Site_A,Wind,42.73,42.73,17.75,44.38666666666667,9.24,Weekend,Autumn,3,24
1599,2023-09-24 14:45:00,2023,9,24,14,Sunday,Site_B,Wind,46.05,46.05,11.02,64.30333333333334,10.25,Weekend,Autumn,3,24
1600,2023-09-24 15:45:00,2023,9,24,15,Sunday,Site_B,Solar,34.67,34.67,32.95,84.22,0.0,Weekend,Autumn,3,24
1601,2023-09-24 18:45:00,2023,9,24,18,Sunday,Site_C,Wind,39.25,39.25,15.29,59.42666666666666,8.55,Weekend,Autumn,3,24
1602,2023-09-25 11:45:00,2023,9,25,11,Monday,Site_C,Wind,30.28,30.28,18.63,34.63333333333333,8.62,Weekday,Autumn,3,25
1603,2023-09-25 14:45:00,2023,9,25,14,Monday,Site_B,Solar,97.14,97.14,27.69,9.84,0.0,Weekday,Autumn,3,25
1604,2023-09-25 15:30:00,2023,9,25,15,Monday,Site_A,Solar,69.75,69.75,27.17,23.09,0.0,Weekday,Autumn,3,25
1605,2023-09-25 15:30:00,2023,9,25,15,Monday,Site_B,Wind,35.99,35.99,17.14,48.04,8.83,Weekday,Autumn,3,25
1606,2023-09-25 17:45:00,2023,9,25,17,Monday,Site_A,Wind,38.45,38.45,12.24,72.99,7.96,Weekday,Autumn,3,25
1607,2023-09-25 18:30:00,2023,9,25,18,Monday,Site_C,Solar,9.1,9.1,20.01,97.94,0.0,Weekday,Autumn,3,25
1608,2023-09-26 06:45:00,2023,9,26,6,Tuesday,Site_C,Wind,56.33,56.33,6.81,63.77,9.61,Weekday,Autumn,3,26
1609,2023-09-26 06:45:00,2023,9,26,6,Tuesday,Site_A,Solar,69.87,69.87,29.32,29.6,0.0,Weekday,Autumn,3,26
1610,2023-09-26 07:45:00,2023,9,26,7,Tuesday,Site_B,Wind,42.81,42.81,6.48,58.345,9.59,Weekday,Autumn,3,26
1611,2023-09-26 11:15:00,2023,9,26,11,Tuesday,Site_B,Solar,28.65,28.65,30.76,87.09,0.0,Weekday,Autumn,3,26
1612,2023-09-26 18:15:00,2023,9,26,18,Tuesday,Site_C,Solar,86.75,86.75,27.34,0.41,0.0,Weekday,Autumn,3,26
1613,2023-09-26 18:45:00,2023,9,26,18,Tuesday,Site_A,Wind,63.85,63.85,16.2,0.9733333333333334,10.0,Weekday,Autumn,3,26
1614,2023-09-27 06:00:00,2023,9,27,6,Wednesday,Site_C,Wind,61.61,61.61,20.86,1.5366666666666666,8.65,Weekday,Autumn,3,27
1615,2023-09-27 06:30:00,2023,9,27,6,Wednesday,Site_A,Solar,84.87,84.87,19.43,2.1,0.0,Weekday,Autumn,3,27
1616,2023-09-27 13:45:00,2023,9,27,13,Wednesday,Site_B,Wind,42.59,42.59,11.16,12.985,8.68,Weekday,Autumn,3,27
1617,2023-09-27 14:45:00,2023,9,27,14,Wednesday,Site_C,Solar,74.43,74.43,23.93,23.87,0.0,Weekday,Autumn,3,27
1618,2023-09-27 15:30:00,2023,9,27,15,Wednesday,Site_A,Wind,32.07,32.07,10.58,35.230000000000004,8.09,Weekday,Autumn,3,27
1619,2023-09-27 17:45:00,2023,9,27,17,Wednesday,Site_B,Solar,50.97,50.97,20.29,46.59,0.0,Weekday,Autumn,3,27
1620,2023-09-28 06:45:00,2023,9,28,6,Thursday,Site_A,Wind,20.06,20.06,3.9,52.1875,5.59,Weekday,Autumn,3,28
1621,2023-09-28 09:00:00,2023,9,28,9,Thursday,Site_C,Wind,17.14,17.14,18.13,57.785,4.66,Weekday,Autumn,3,28
1622,2023-09-28 11:00:00,2023,9,28,11,Thursday,Site_B,Wind,64.26,64.26,9.14,63.38250000000001,10.14,Weekday,Autumn,3,28
1623,2023-09-28 11:45:00,2023,9,28,11,Thursday,Site_A,Solar,44.21,44.21,23.39,68.98,0.0,Weekday,Autumn,3,28
1624,2023-09-28 18:15:00,2023,9,28,18,Thursday,Site_B,Solar,46.9,46.9,30.7,56.56,0.0,Weekday,Autumn,3,28
1625,2023-09-28 18:15:00,2023,9,28,18,Thursday,Site_C,Solar,78.77,78.77,24.71,7.75,0.0,Weekday,Autumn,3,28
1626,2023-09-29 09:15:00,2023,9,29,9,Friday,Site_C,Solar,83.85,83.85,35.89,18.56,0.0,Weekday,Autumn,3,29
1627,2023-09-29 09:45:00,2023,9,29,9,Friday,Site_C,Wind,27.43,27.43,16.36,17.41,7.43,Weekday,Autumn,3,29
1628,2023-09-29 12:15:00,2023,9,29,12,Friday,Site_A,Solar,67.8,67.8,26.0,16.26,0.0,Weekday,Autumn,3,29
1629,2023-09-29 14:30:00,2023,9,29,14,Friday,Site_B,Wind,45.77,45.77,8.97,23.773333333333333,8.53,Weekday,Autumn,3,29
1630,2023-09-29 14:45:00,2023,9,29,14,Friday,Site_A,Wind,48.22,48.22,22.66,31.286666666666665,9.42,Weekday,Autumn,3,29
1631,2023-09-29 18:45:00,2023,9,29,18,Friday,Site_B,Solar,58.18,58.18,27.4,38.8,0.0,Weekday,Autumn,3,29
1632,2023-09-30 09:00:00,2023,9,30,9,Saturday,Site_C,Wind,18.57,18.57,13.07,40.205,5.38,Weekend,Autumn,3,30
1633,2023-09-30 13:00:00,2023,9,30,13,Saturday,Site_B,Solar,62.29,62.29,26.25,41.61,0.0,Weekend,Autumn,3,30
1634,2023-09-30 14:30:00,2023,9,30,14,Saturday,Site_A,Wind,51.46,51.46,21.75,30.85333333333333,8.78,Weekend,Autumn,3,30
1635,2023-09-30 14:45:00,2023,9,30,14,Saturday,Site_B,Wind,41.23,41.23,17.79,20.096666666666668,8.84,Weekend,Autumn,3,30
1636,2023-09-30 15:45:00,2023,9,30,15,Saturday,Site_C,Solar,91.8,91.8,37.46,9.34,0.0,Weekend,Autumn,3,30
1637,2023-09-30 16:45:00,2023,9,30,16,Saturday,Site_A,Solar,24.72,24.72,24.26,79.22,0.0,Weekend,Autumn,3,30
1638,2023-10-01 09:45:00,2023,10,1,9,Sunday,Site_A,Solar,49.24,49.24,23.41,48.43,0.0,Weekend,Autumn,4,1
1639,2023-10-01 10:15:00,2023,10,1,10,Sunday,Site_C,Wind,51.66,51.66,10.89,36.583333333333336,12.63,Weekend,Autumn,4,1
1640,2023-10-01 10:45:00,2023,10,1,10,Sunday,Site_B,Wind,39.7,39.7,4.45,24.736666666666668,8.14,Weekend,Autumn,4,1
1641,2023-10-01 11:45:00,2023,10,1,11,Sunday,Site_C,Solar,64.58,64.58,15.17,12.89,0.0,Weekend,Autumn,4,1
1642,2023-10-01 17:45:00,2023,10,1,17,Sunday,Site_B,Solar,92.35,92.35,30.36,9.08,0.0,Weekend,Autumn,4,1
1643,2023-10-01 18:45:00,2023,10,1,18,Sunday,Site_A,Wind,62.99,62.99,15.82,36.873333333333335,10.83,Weekend,Autumn,4,1
1644,2023-10-02 06:30:00,2023,10,2,6,Monday,Site_B,Wind,35.96,35.96,8.76,64.66666666666667,8.1,Weekday,Autumn,4,2
1645,2023-10-02 10:45:00,2023,10,2,10,Monday,Site_C,Solar,19.08,19.08,17.87,92.46,0.0,Weekday,Autumn,4,2
1646,2023-10-02 11:15:00,2023,10,2,11,Monday,Site_C,Wind,36.41,36.41,15.49,58.21,6.62,Weekday,Autumn,4,2
1647,2023-10-02 13:45:00,2023,10,2,13,Monday,Site_A,Solar,57.07,57.07,16.83,23.96,0.0,Weekday,Autumn,4,2
1648,2023-10-02 14:30:00,2023,10,2,14,Monday,Site_A,Wind,47.35,47.35,12.03,54.955,9.58,Weekday,Autumn,4,2
1649,2023-10-02 15:45:00,2023,10,2,15,Monday,Site_B,Solar,26.47,26.47,27.51,85.95,0.0,Weekday,Autumn,4,2
1650,2023-10-03 11:00:00,2023,10,3,11,Tuesday,Site_B,Wind,53.92,53.92,20.72,68.43666666666667,8.3,Weekday,Autumn,4,3
1651,2023-10-03 11:30:00,2023,10,3,11,Tuesday,Site_A,Wind,44.37,44.37,3.14,50.92333333333333,7.78,Weekday,Autumn,4,3
1652,2023-10-03 12:30:00,2023,10,3,12,Tuesday,Site_B,Solar,65.58,65.58,29.1,33.41,0.0,Weekday,Autumn,4,3
1653,2023-10-03 15:45:00,2023,10,3,15,Tuesday,Site_C,Wind,57.28,57.28,23.53,58.02,10.93,Weekday,Autumn,4,3
1654,2023-10-03 18:15:00,2023,10,3,18,Tuesday,Site_A,Solar,30.64,30.64,29.31,82.63,0.0,Weekday,Autumn,4,3
1655,2023-10-03 18:15:00,2023,10,3,18,Tuesday,Site_C,Solar,66.73,66.73,29.77,27.24,0.0,Weekday,Autumn,4,3
1656,2023-10-04 06:30:00,2023,10,4,6,Wednesday,Site_A,Solar,46.94,46.94,36.01,54.92,0.0,Weekday,Autumn,4,4
1657,2023-10-04 08:45:00,2023,10,4,8,Wednesday,Site_B,Wind,41.93,41.93,12.08,77.13,8.9,Weekday,Autumn,4,4
1658,2023-10-04 13:15:00,2023,10,4,13,Wednesday,Site_C,Solar,9.95,9.95,25.01,99.34,0.0,Weekday,Autumn,4,4
1659,2023-10-04 13:30:00,2023,10,4,13,Wednesday,Site_A,Wind,49.12,49.12,12.51,90.29,10.45,Weekday,Autumn,4,4
1660,2023-10-04 14:00:00,2023,10,4,14,Wednesday,Site_C,Wind,52.15,52.15,25.73,81.24,11.54,Weekday,Autumn,4,4
1661,2023-10-04 17:00:00,2023,10,4,17,Wednesday,Site_B,Solar,35.78,35.78,25.55,72.19,0.0,Weekday,Autumn,4,4
1662,2023-10-05 06:30:00,2023,10,5,6,Thursday,Site_B,Wind,41.88,41.88,22.14,70.815,8.93,Weekday,Autumn,4,5
1663,2023-10-05 11:00:00,2023,10,5,11,Thursday,Site_C,Solar,43.62,43.62,23.18,69.44,0.0,Weekday,Autumn,4,5
1664,2023-10-05 12:15:00,2023,10,5,12,Thursday,Site_A,Wind,18.89,18.89,8.97,37.185,3.97,Weekday,Autumn,4,5
1665,2023-10-05 15:15:00,2023,10,5,15,Thursday,Site_B,Solar,92.36,92.36,31.89,4.93,0.0,Weekday,Autumn,4,5
1666,2023-10-05 17:15:00,2023,10,5,17,Thursday,Site_A,Solar,64.03,64.03,18.27,13.16,0.0,Weekday,Autumn,4,5
1667,2023-10-05 18:45:00,2023,10,5,18,Thursday,Site_C,Wind,54.38,54.38,20.98,31.39,10.51,Weekday,Autumn,4,5
1668,2023-10-06 08:45:00,2023,10,6,8,Friday,Site_A,Wind,48.12,48.12,25.5,49.620000000000005,9.09,Weekday,Autumn,4,6
1669,2023-10-06 09:30:00,2023,10,6,9,Friday,Site_C,Solar,50.63,50.63,38.21,67.85,0.0,Weekday,Autumn,4,6
1670,2023-10-06 11:00:00,2023,10,6,11,Friday,Site_B,Solar,25.88,25.88,25.37,84.63,0.0,Weekday,Autumn,4,6
1671,2023-10-06 11:45:00,2023,10,6,11,Friday,Site_C,Wind,51.87,51.87,19.19,83.925,10.78,Weekday,Autumn,4,6
1672,2023-10-06 12:15:00,2023,10,6,12,Friday,Site_A,Solar,18.21,18.21,26.71,83.22,0.0,Weekday,Autumn,4,6
1673,2023-10-06 17:00:00,2023,10,6,17,Friday,Site_B,Wind,37.67,37.67,22.18,67.16,5.33,Weekday,Autumn,4,6
1674,2023-10-07 10:45:00,2023,10,7,10,Saturday,Site_B,Solar,45.68,45.68,23.17,51.1,0.0,Weekend,Autumn,4,7
1675,2023-10-07 11:30:00,2023,10,7,11,Saturday,Site_A,Wind,30.75,30.75,20.06,65.86666666666667,9.52,Weekend,Autumn,4,7
1676,2023-10-07 12:15:00,2023,10,7,12,Saturday,Site_C,Wind,24.09,24.09,13.09,80.63333333333334,8.18,Weekend,Autumn,4,7
1677,2023-10-07 12:45:00,2023,10,7,12,Saturday,Site_A,Solar,28.83,28.83,25.25,95.4,0.0,Weekend,Autumn,4,7
1678,2023-10-07 15:45:00,2023,10,7,15,Saturday,Site_C,Solar,19.94,19.94,25.9,91.38,0.0,Weekend,Autumn,4,7
1679,2023-10-07 17:30:00,2023,10,7,17,Saturday,Site_B,Wind,45.58,45.58,31.72,61.18,8.69,Weekend,Autumn,4,7
1680,2023-10-08 09:45:00,2023,10,8,9,Sunday,Site_C,Solar,67.72,67.72,27.88,30.98,0.0,Weekend,Autumn,4,8
1681,2023-10-08 12:15:00,2023,10,8,12,Sunday,Site_A,Solar,15.09,15.09,20.82,96.78,0.0,Weekend,Autumn,4,8
1682,2023-10-08 12:45:00,2023,10,8,12,Sunday,Site_B,Solar,29.35,29.35,29.34,84.72,0.0,Weekend,Autumn,4,8
1683,2023-10-08 13:30:00,2023,10,8,13,Sunday,Site_B,Wind,54.52,54.52,11.52,71.7,8.89,Weekend,Autumn,4,8
1684,2023-10-08 17:00:00,2023,10,8,17,Sunday,Site_C,Wind,32.64,32.64,4.44,58.68,7.52,Weekend,Autumn,4,8
1685,2023-10-08 17:15:00,2023,10,8,17,Sunday,Site_A,Wind,56.29,56.29,22.68,45.66,11.99,Weekend,Autumn,4,8
1686,2023-10-09 07:00:00,2023,10,9,7,Monday,Site_A,Wind,28.5,28.5,18.17,32.64,6.38,Weekday,Autumn,4,9
1687,2023-10-09 14:00:00,2023,10,9,14,Monday,Site_A,Solar,74.15,74.15,25.92,19.62,0.0,Weekday,Autumn,4,9
1688,2023-10-09 15:15:00,2023,10,9,15,Monday,Site_C,Solar,43.69,43.69,18.61,45.3,0.0,Weekday,Autumn,4,9
1689,2023-10-09 15:45:00,2023,10,9,15,Monday,Site_B,Wind,53.66,53.66,9.6,48.47,9.52,Weekday,Autumn,4,9
1690,2023-10-09 18:15:00,2023,10,9,18,Monday,Site_C,Wind,54.34,54.34,8.73,51.64,9.97,Weekday,Autumn,4,9
1691,2023-10-09 18:30:00,2023,10,9,18,Monday,Site_B,Solar,53.66,53.66,33.54,54.81,0.0,Weekday,Autumn,4,9
1692,2023-10-10 09:45:00,2023,10,10,9,Tuesday,Site_B,Solar,83.22,83.22,32.74,10.0,0.0,Weekday,Autumn,4,10
1693,2023-10-10 10:15:00,2023,10,10,10,Tuesday,Site_C,Solar,73.52,73.52,31.11,25.77,0.0,Weekday,Autumn,4,10
1694,2023-10-10 10:45:00,2023,10,10,10,Tuesday,Site_A,Wind,36.49,36.49,24.36,46.44,8.11,Weekday,Autumn,4,10
1695,2023-10-10 16:00:00,2023,10,10,16,Tuesday,Site_C,Wind,51.1,51.1,15.94,67.11,10.66,Weekday,Autumn,4,10
1696,2023-10-10 16:45:00,2023,10,10,16,Tuesday,Site_A,Solar,15.72,15.72,18.32,87.78,0.0,Weekday,Autumn,4,10
1697,2023-10-10 18:15:00,2023,10,10,18,Tuesday,Site_B,Wind,29.49,29.49,17.24,68.21000000000001,6.88,Weekday,Autumn,4,10
1698,2023-10-11 06:45:00,2023,10,11,6,Wednesday,Site_B,Wind,68.85,68.85,4.17,48.64,11.94,Weekday,Autumn,4,11
1699,2023-10-11 08:00:00,2023,10,11,8,Wednesday,Site_A,Wind,24.05,24.05,12.67,29.07,6.23,Weekday,Autumn,4,11
1700,2023-10-11 09:00:00,2023,10,11,9,Wednesday,Site_B,Solar,79.52,79.52,23.45,9.5,0.0,Weekday,Autumn,4,11
1701,2023-10-11 09:00:00,2023,10,11,9,Wednesday,Site_A,Solar,38.74,38.74,24.52,75.18,0.0,Weekday,Autumn,4,11
1702,2023-10-11 12:30:00,2023,10,11,12,Wednesday,Site_C,Solar,72.51,72.51,26.32,32.08,0.0,Weekday,Autumn,4,11
1703,2023-10-11 13:15:00,2023,10,11,13,Wednesday,Site_C,Wind,26.16,26.16,14.72,23.945,6.53,Weekday,Autumn,4,11
1704,2023-10-12 08:45:00,2023,10,12,8,Thursday,Site_C,Solar,73.71,73.71,25.36,15.81,0.0,Weekday,Autumn,4,12
1705,2023-10-12 13:30:00,2023,10,12,13,Thursday,Site_B,Wind,23.34,23.34,8.9,31.293333333333333,5.7,Weekday,Autumn,4,12
1706,2023-10-12 15:00:00,2023,10,12,15,Thursday,Site_A,Wind,28.85,28.85,15.65,46.77666666666666,5.44,Weekday,Autumn,4,12
1707,2023-10-12 17:00:00,2023,10,12,17,Thursday,Site_B,Solar,45.87,45.87,24.19,62.26,0.0,Weekday,Autumn,4,12
1708,2023-10-12 17:45:00,2023,10,12,17,Thursday,Site_C,Wind,25.99,25.99,20.17,50.49,5.78,Weekday,Autumn,4,12
1709,2023-10-12 18:00:00,2023,10,12,18,Thursday,Site_A,Solar,66.75,66.75,28.73,38.72,0.0,Weekday,Autumn,4,12
